sub_id,sexo,talla_cm,masa_kg,r_x,rmse_x,r_y,rmse_y
40,M,183.6,136.136570143127,0.985661972812785,7.73767950239164,0.763147077415967,2.41981319985503
37,M,186.6,90.3777449015748,0.994117245262772,4.9160559916929,0.825358240400261,3.47996925255974
43,M,179,61.0226744015572,0.995143622358442,7.46336835441197,0.799500231206018,2.97009625463636
46,F,165,64.6102763234205,0.99551590549711,8.45145716137653,0.906662070954464,2.73142185073676
19,F,169,63.2347601966772,0.977898316451468,9.48338384862531,0.736087693754279,2.6407204281155
28,M,172.5,103.593135418738,0.996363263320019,4.73661582828583,0.889986716455654,3.52350405696878
